1000000000.0  -4490.24337505  9930.18666473  3044.27582267  0.361828608124  71.1057527026
1e+12  -9754.76069358  7329.87602467  2708.54714102  0.548126998257  74.7589045811
1000000000.0  10985.8582741  -8914.0324443  3116.8793006  0.503137787224  1.35184021505
10000000000.0  -316.555630997  -1205.25139466  2447.95230381  0.494522157602  69.2421158307
1e+12  -6205.71557914  11517.6522161  2127.83056145  0.586155297492  50.7733529324
1000000000.0  3892.88751732  -9213.92893949  3568.86558236  0.493252227285  77.4885461299
1e+12  -2496.70028782  -4448.95332433  2299.47015971  0.338196763959  37.2896105718
1000000000.0  -11724.4776676  -16030.8093765  2590.44491683  0.519244183308  13.3196846593
1e+12  14659.5136739  -10190.0505628  3858.43540955  0.637904193154  34.6868169841
100000000000.0  -253.127565629  -16438.0092101  2026.83138483  0.484807129615  32.2520369882
100000000.0  11107.3260077  -15063.0249382  2730.4193554  0.408942215329  76.2809861951
1000000000.0  9470.81602248  -1179.09225207  3542.4488999  0.604520574837  86.0198641444
100000000.0  6399.42520227  -13502.8642083  3222.15323665  0.584094042608  39.0535546161
1e+12  -2618.8891469  1683.59209338  3003.35165428  0.410084433534  1.86769366293
1000000000.0  -8421.33016617  4461.13205366  2021.91285897  0.616436312711  73.3498584059
